Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart
486,249791,1900000,1534246424000,0.00168,0.00195,0.000706,0.996,0.000391,nan,0.446,0.0,0.554,1.0,0.446,0.502,0.498,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
537,267044,2000000,1534248381000,0.00182,0.00201,0.000721,0.996,0.000394,nan,0.453,0.0,0.547,1.0,0.453,0.505,0.495,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
595,285669,2100000,1534250381000,0.00196,0.00208,0.000735,0.996,0.000394,nan,0.464,0.0,0.536,1.0,0.464,0.51,0.49,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
657,305272,2200000,1534252487000,0.00281,0.00215,0.000753,0.996,0.000397,nan,0.473,0.0,0.527,1.0,0.473,0.512,0.488,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
719,322149,2300000,1534254861000,0.0034,0.00223,0.000767,0.996,0.000398,nan,0.482,0.0,0.518,1.0,0.482,0.514,0.486,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
760,339789,2400000,1534257558000,0.00295,0.00224,0.000776,0.996,0.000405,nan,0.479,0.0,0.521,1.0,0.479,0.509,0.491,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
808,359432,2500000,1534260327000,0.00279,0.00225,0.000779,0.996,0.000403,nan,0.484,0.0,0.516,1.0,0.484,0.512,0.488,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
860,382814,2600000,1534263432000,0.00264,0.00225,0.000778,0.996,0.000396,nan,0.492,0.0,0.508,1.0,0.492,0.517,0.483,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
933,407191,2700000,1534266431000,0.00272,0.00229,0.000795,0.996,0.000398,nan,0.5,0.0,0.5,1.0,0.5,0.522,0.478,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
992,432888,2800000,1534269300000,0.00264,0.00229,0.000813,0.996,0.000408,nan,0.498,0.0,0.502,1.0,0.498,0.519,0.481,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1044,458004,2900000,1534272798000,0.00255,0.00228,0.000815,0.996,0.000405,nan,0.503,0.0,0.497,1.0,0.503,0.523,0.477,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1079,482905,3000000,1534275826000,0.00134,0.00223,0.000812,0.996,0.000405,nan,0.502,0.0,0.498,1.0,0.502,0.522,0.478,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1142,507427,3100000,1534279185000,0.00199,0.00225,0.00083,0.996,0.000415,nan,0.501,0.0,0.499,1.0,0.501,0.52,0.48,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1202,532962,3200000,1534284970000,0.00297,0.00226,0.000841,0.996,0.000419,nan,0.502,0.0,0.498,1.0,0.502,0.52,0.48,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1292,566989,3300000,1534301374000,0.00269,0.00228,0.000876,0.996,0.000438,nan,0.501,0.0,0.499,1.0,0.501,0.518,0.482,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1397,595142,3400000,1534307392000,0.00358,0.00235,0.000908,0.996,0.00045,nan,0.505,0.0,0.495,1.0,0.505,0.519,0.481,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1467,616526,3500000,1534310553000,0.00337,0.00238,0.000917,0.996,0.000451,nan,0.508,0.0,0.492,1.0,0.508,0.52,0.48,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1507,635189,3600000,1534313223000,0.00292,0.00237,0.000916,0.996,0.000452,nan,0.507,0.0,0.493,1.0,0.507,0.519,0.481,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1538,652386,3700000,1534315472000,0.00264,0.00236,0.000914,0.996,0.000455,nan,0.502,0.0,0.498,1.0,0.502,0.515,0.485,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1560,668948,3800000,1534317461000,0.00238,0.00233,0.000906,0.996,0.000454,nan,0.499,0.0,0.501,1.0,0.499,0.512,0.488,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1595,684611,3900000,1534319605000,0.00236,0.00233,0.000906,0.996,0.000457,nan,0.496,0.0,0.504,1.0,0.496,0.509,0.491,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1630,701053,4000000,1534321811000,0.00233,0.00233,0.000902,0.996,0.000456,nan,0.495,0.0,0.505,1.0,0.495,0.507,0.493,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1664,717496,4100000,1534324066000,0.00229,0.00232,0.000899,0.996,0.000455,nan,0.494,0.0,0.506,1.0,0.494,0.506,0.494,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1708,735527,4200000,1534325982000,0.00231,0.00232,0.000898,0.996,0.000455,nan,0.494,0.0,0.506,1.0,0.494,0.505,0.495,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1773,754666,4300000,1534327753000,0.0033,0.00235,0.000903,0.996,0.000455,nan,0.497,0.0,0.503,1.0,0.497,0.506,0.494,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1831,772585,4400000,1534329253000,0.00325,0.00237,0.000904,0.996,0.000452,nan,0.5,0.0,0.5,1.0,0.5,0.507,0.493,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1890,794633,4500000,1534330607000,0.00298,0.00238,0.000903,0.996,0.000448,nan,0.505,0.0,0.495,1.0,0.505,0.509,0.491,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1941,812847,4600000,1534332371000,0.00293,0.00239,0.000907,0.996,0.00045,nan,0.504,0.0,0.496,1.0,0.504,0.507,0.493,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1971,825620,4700000,1534334282000,0.00283,0.00239,0.000904,0.996,0.000451,nan,0.501,0.0,0.499,1.0,0.501,0.503,0.497,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
1991,840424,4800000,1534336223000,0.00259,0.00237,0.000898,0.996,0.000451,nan,0.498,0.0,0.502,1.0,0.498,0.5,0.5,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2020,855684,4900000,1534338220000,0.00249,0.00236,0.000897,0.996,0.000453,nan,0.495,0.0,0.505,1.0,0.495,0.497,0.503,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2052,871032,5000000,1534340324000,0.00244,0.00236,0.000895,0.997,0.000454,nan,0.493,0.0,0.507,1.0,0.493,0.495,0.505,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2083,887291,5100000,1534342505000,0.00238,0.00235,0.000894,0.997,0.000456,nan,0.491,0.0,0.509,1.0,0.491,0.492,0.508,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2119,905397,5200000,1534345017000,0.00233,0.00234,0.000893,0.997,0.000456,nan,0.489,0.0,0.511,1.0,0.489,0.49,0.51,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2207,927028,5300000,1534348283000,0.00254,0.00238,0.000903,0.997,0.000458,nan,0.494,0.0,0.506,1.0,0.494,0.493,0.507,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2252,952265,5400000,1534352099000,0.00177,0.00236,0.000904,0.997,0.000458,nan,0.493,0.0,0.507,1.0,0.493,0.492,0.508,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2289,978590,5500000,1534355823000,0.00157,0.00234,0.000905,0.997,0.000461,nan,0.491,0.0,0.509,1.0,0.491,0.49,0.51,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2331,1005262,5600000,1534359354000,0.00157,0.00232,0.000902,0.997,0.000459,nan,0.492,0.0,0.508,1.0,0.492,0.491,0.509,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2402,1032372,5700000,1534362421000,0.00185,0.00233,0.00091,0.997,0.000461,nan,0.494,0.0,0.506,1.0,0.494,0.492,0.508,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2466,1059925,5800000,1534365625000,0.00217,0.00233,0.000917,0.997,0.000465,nan,0.493,0.0,0.507,1.0,0.493,0.491,0.509,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2526,1086077,5900000,1534370861000,0.00224,0.00233,0.00092,0.997,0.000466,nan,0.495,0.0,0.505,1.0,0.495,0.491,0.509,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2626,1119333,6000000,1534387000000,0.00228,0.00235,0.000931,0.997,0.000466,nan,0.499,0.0,0.501,1.0,0.499,0.495,0.505,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2700,1147575,6100000,1534391894000,0.00255,0.00235,0.000935,0.997,0.000466,nan,0.502,0.0,0.498,1.0,0.502,0.497,0.503,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2783,1171614,6200000,1534395699000,0.00292,0.00238,0.000943,0.997,0.000468,nan,0.504,0.0,0.496,1.0,0.504,0.497,0.503,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2814,1188045,6300000,1534397928000,0.00269,0.00237,0.00094,0.997,0.000467,nan,0.503,0.0,0.497,1.0,0.503,0.496,0.504,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2858,1202339,6400000,1534400142000,0.00275,0.00238,0.000938,0.997,0.000466,nan,0.504,0.0,0.496,1.0,0.504,0.495,0.505,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2881,1216368,6500000,1534401980000,0.0026,0.00237,0.000932,0.997,0.000464,nan,0.503,0.0,0.497,1.0,0.503,0.494,0.506,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2896,1230423,6600000,1534403754000,0.00242,0.00235,0.000924,0.997,0.000461,nan,0.501,0.0,0.499,1.0,0.501,0.493,0.507,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2935,1244682,6700000,1534405748000,0.00246,0.00236,0.000921,0.997,0.000459,nan,0.502,0.0,0.498,1.0,0.502,0.492,0.508,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2953,1258482,6800000,1534407692000,0.00153,0.00235,0.000914,0.997,0.000456,nan,0.501,0.0,0.499,1.0,0.501,0.491,0.509,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
2979,1272758,6900000,1534409775000,0.00171,0.00234,0.00091,0.997,0.000456,nan,0.5,0.0,0.5,1.0,0.5,0.489,0.511,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3002,1288236,7000000,1534411756000,0.00162,0.00233,0.000906,0.997,0.000455,nan,0.498,0.0,0.502,1.0,0.498,0.488,0.512,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3037,1303187,7100000,1534413572000,0.00182,0.00233,0.000901,0.997,0.000451,nan,0.5,0.0,0.5,1.0,0.5,0.488,0.512,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3059,1317830,7200000,1534415178000,0.00175,0.00232,0.000897,0.997,0.00045,nan,0.498,0.0,0.502,1.0,0.498,0.487,0.513,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3094,1333417,7300000,1534416750000,0.00184,0.00232,0.000893,0.997,0.000448,nan,0.499,0.0,0.501,1.0,0.499,0.487,0.513,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3138,1349993,7400000,1534418460000,0.00198,0.00232,0.000892,0.997,0.000447,nan,0.499,0.0,0.501,1.0,0.499,0.486,0.514,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3211,1368173,7500000,1534420152000,0.00229,0.00235,0.000896,0.997,0.000448,nan,0.501,0.0,0.499,1.0,0.501,0.486,0.514,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3265,1387295,7600000,1534421958000,0.00236,0.00235,0.000898,0.997,0.000447,nan,0.502,0.0,0.498,1.0,0.502,0.486,0.514,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3315,1404331,7700000,1534424198000,0.00243,0.00236,0.000898,0.997,0.000447,nan,0.503,0.0,0.497,1.0,0.503,0.486,0.514,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3355,1421775,7800000,1534426507000,0.00241,0.00236,0.000895,0.997,0.000445,nan,0.503,0.0,0.497,1.0,0.503,0.486,0.514,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3414,1439256,7900000,1534428901000,0.0038,0.00237,0.000895,0.997,0.000443,nan,0.505,0.0,0.495,1.0,0.505,0.487,0.513,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3470,1459937,8000000,1534431501000,0.00296,0.00238,0.000896,0.997,0.000442,nan,0.506,0.0,0.494,1.0,0.506,0.488,0.512,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3552,1484847,8100000,1534434488000,0.00312,0.00239,0.000902,0.997,0.000443,nan,0.508,0.0,0.492,1.0,0.508,0.489,0.511,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3593,1509516,8200000,1534438303000,0.00265,0.00238,0.000901,0.997,0.000444,nan,0.508,0.0,0.492,1.0,0.508,0.488,0.512,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3657,1536483,8300000,1534442273000,0.00258,0.00238,0.000907,0.997,0.000447,nan,0.507,0.0,0.493,1.0,0.507,0.488,0.512,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3710,1562146,8400000,1534445358000,0.00248,0.00237,0.000909,0.997,0.000448,nan,0.507,0.0,0.493,1.0,0.507,0.487,0.513,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3780,1589864,8500000,1534448098000,0.00249,0.00238,0.000914,0.997,0.00045,nan,0.508,0.0,0.492,1.0,0.508,0.487,0.513,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3846,1618467,8600000,1534450774000,0.00341,0.00238,0.000919,0.997,0.000453,nan,0.508,0.0,0.492,1.0,0.508,0.487,0.513,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3884,1644732,8700000,1534455312000,0.00201,0.00236,0.000919,0.997,0.000454,nan,0.506,0.0,0.494,1.0,0.506,0.487,0.513,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
3960,1673493,8800000,1534469315000,0.00229,0.00237,0.000924,0.997,0.000455,nan,0.507,0.0,0.493,1.0,0.507,0.488,0.512,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4060,1706256,8900000,1534477993000,0.00307,0.00238,0.000933,0.997,0.000458,nan,0.509,0.0,0.491,1.0,0.509,0.489,0.511,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4133,1728880,9000000,1534481599000,0.00314,0.00239,0.000936,0.997,0.000459,nan,0.51,0.0,0.49,1.0,0.51,0.49,0.51,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4170,1743627,9100000,1534484170000,0.003,0.00239,0.000935,0.997,0.000459,nan,0.509,0.0,0.491,1.0,0.509,0.489,0.511,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4208,1757731,9200000,1534486329000,0.00294,0.00239,0.000933,0.997,0.000458,nan,0.509,0.0,0.491,1.0,0.509,0.489,0.511,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4256,1771217,9300000,1534488129000,0.00303,0.0024,0.000933,0.997,0.000457,nan,0.51,0.0,0.49,1.0,0.51,0.489,0.511,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4286,1784869,9400000,1534489820000,0.00293,0.0024,0.000932,0.997,0.000458,nan,0.508,0.0,0.492,1.0,0.508,0.487,0.513,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4313,1798081,9500000,1534491491000,0.00283,0.0024,0.000929,0.997,0.000458,nan,0.507,0.0,0.493,1.0,0.507,0.486,0.514,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4347,1812402,9600000,1534493350000,0.00379,0.0024,0.000928,0.997,0.000458,nan,0.506,0.0,0.494,1.0,0.506,0.485,0.515,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4371,1827803,9700000,1534495700000,0.00204,0.00239,0.000925,0.997,0.000458,nan,0.505,0.0,0.495,1.0,0.505,0.484,0.516,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4413,1842121,9800000,1534498003000,0.00242,0.0024,0.000925,0.997,0.000458,nan,0.505,0.0,0.495,1.0,0.505,0.484,0.516,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4433,1856585,9900000,1534500310000,0.00211,0.00239,0.00092,0.997,0.000456,nan,0.505,0.0,0.495,1.0,0.505,0.483,0.517,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4469,1872460,10000000,1534502355000,0.00215,0.00239,0.000918,0.997,0.000455,nan,0.504,0.0,0.496,1.0,0.504,0.483,0.517,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4518,1890051,10100000,1534504275000,0.00228,0.00239,0.000918,0.997,0.000455,nan,0.505,0.0,0.495,1.0,0.505,0.483,0.517,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4564,1908392,10200000,1534506344000,0.00233,0.00239,0.00092,0.997,0.000457,nan,0.504,0.0,0.496,1.0,0.504,0.482,0.518,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4632,1927834,10300000,1534508344000,0.00252,0.0024,0.000923,0.997,0.000457,nan,0.505,0.0,0.495,1.0,0.505,0.482,0.518,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4682,1948422,10400000,1534510463000,0.0025,0.0024,0.000923,0.997,0.000457,nan,0.505,0.0,0.495,1.0,0.505,0.482,0.518,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4722,1965694,10500000,1534513052000,0.00248,0.0024,0.000921,0.997,0.000456,nan,0.505,0.0,0.495,1.0,0.505,0.482,0.518,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4754,1983036,10600000,1534515766000,0.00229,0.0024,0.00092,0.997,0.000456,nan,0.504,0.0,0.496,1.0,0.504,0.481,0.519,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4801,2002004,10700000,1534518517000,0.00242,0.0024,0.000921,0.997,0.000458,nan,0.504,0.0,0.496,1.0,0.504,0.481,0.519,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4901,2023458,10800000,1534521581000,0.0034,0.00242,0.000929,0.997,0.00046,nan,0.505,0.0,0.495,1.0,0.505,0.481,0.519,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
4963,2047118,10900000,1534525171000,0.00315,0.00242,0.00093,0.997,0.00046,nan,0.506,0.0,0.494,1.0,0.506,0.482,0.518,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
5083,2072206,11000000,1534528692000,0.00357,0.00245,0.000939,0.997,0.000462,nan,0.508,0.0,0.492,1.0,0.508,0.483,0.517,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
5176,2097445,11100000,1534532209000,0.00359,0.00247,0.000944,0.997,0.000463,nan,0.51,0.0,0.49,1.0,0.51,0.484,0.516,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
5288,2125441,11200000,1534535352000,0.00367,0.00249,0.000954,0.997,0.000467,nan,0.511,0.0,0.489,1.0,0.511,0.485,0.515,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
5427,2154333,11300000,1534538536000,0.00516,0.00252,0.000962,0.997,0.000467,nan,0.515,0.0,0.485,1.0,0.515,0.487,0.513,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
5481,2177563,11400000,1534543569000,0.00296,0.00252,0.000964,0.997,0.000469,nan,0.514,0.0,0.486,1.0,0.514,0.487,0.513,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
5557,2201915,11500000,1534556144000,0.00306,0.00252,0.000972,0.997,0.000474,nan,0.513,0.0,0.487,1.0,0.513,0.487,0.513,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
5676,2230458,11600000,1534566623000,0.00369,0.00254,0.000981,0.997,0.000477,nan,0.514,0.0,0.486,1.0,0.514,0.488,0.512,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
5775,2252596,11700000,1534570864000,0.00413,0.00256,0.000987,0.997,0.000478,nan,0.516,0.0,0.484,1.0,0.516,0.489,0.511,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
5845,2272612,11800000,1534574160000,0.00392,0.00257,0.000989,0.997,0.000479,nan,0.516,0.0,0.484,1.0,0.516,0.49,0.51,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
5903,2292521,11900000,1534576963000,0.00366,0.00257,0.00099,0.997,0.00048,nan,0.516,0.0,0.484,1.0,0.516,0.49,0.51,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
5973,2311713,12000000,1534579522000,0.00366,0.00258,0.000992,0.997,0.00048,nan,0.517,0.0,0.483,1.0,0.517,0.49,0.51,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
6034,2330605,12100000,1534582059000,0.00359,0.00259,0.000994,0.997,0.000481,nan,0.516,0.0,0.484,1.0,0.516,0.49,0.51,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
6094,2350909,12200000,1534584444000,0.00334,0.00259,0.000997,0.997,0.000483,nan,0.516,0.0,0.484,1.0,0.516,0.49,0.51,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
6142,2372150,12300000,1534586907000,0.00269,0.00259,0.000998,0.997,0.000484,nan,0.515,0.0,0.485,1.0,0.515,0.49,0.51,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
6225,2392791,12400000,1534589382000,0.00318,0.0026,0.001,0.997,0.000484,nan,0.516,0.0,0.484,1.0,0.516,0.491,0.509,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
6299,2415087,12500000,1534591833000,0.00322,0.00261,0.001,0.997,0.000485,nan,0.517,0.0,0.483,1.0,0.517,0.491,0.509,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
6417,2437396,12600000,1534594219000,0.00368,0.00263,0.00101,0.997,0.000487,nan,0.518,0.0,0.482,1.0,0.518,0.492,0.508,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
6483,2455892,12700000,1534597243000,0.00366,0.00264,0.00101,0.997,0.000487,nan,0.519,0.0,0.481,1.0,0.519,0.492,0.508,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
6554,2474229,12800000,1534600571000,0.00369,0.00265,0.00101,0.997,0.000487,nan,0.52,0.0,0.48,1.0,0.52,0.493,0.507,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
6619,2492381,12900000,1534603681000,0.00368,0.00266,0.00101,0.997,0.000487,nan,0.52,0.0,0.48,1.0,0.52,0.493,0.507,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
6673,2510364,13000000,1534606647000,0.00258,0.00266,0.00102,0.997,0.000489,nan,0.519,0.0,0.481,1.0,0.519,0.492,0.508,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
6733,2528187,13100000,1534610005000,0.00302,0.00266,0.00102,0.997,0.000489,nan,0.519,0.0,0.481,1.0,0.519,0.493,0.507,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
6784,2546751,13200000,1534613215000,0.00292,0.00266,0.00102,0.997,0.00049,nan,0.519,0.0,0.481,1.0,0.519,0.492,0.508,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
6848,2566554,13300000,1534616341000,0.00301,0.00267,0.00102,0.997,0.000491,nan,0.518,0.0,0.482,1.0,0.518,0.492,0.508,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
6959,2587173,13400000,1534619443000,0.00355,0.00269,0.00102,0.997,0.000492,nan,0.52,0.0,0.48,1.0,0.52,0.493,0.507,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
7019,2607616,13500000,1534622516000,0.00343,0.00269,0.00103,0.997,0.000493,nan,0.52,0.0,0.48,1.0,0.52,0.493,0.507,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
7071,2626296,13600000,1534626216000,0.00656,0.00269,0.00103,0.997,0.000494,nan,0.52,0.0,0.48,1.0,0.52,0.493,0.507,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
7126,2643310,13700000,1534632293000,0.00349,0.0027,0.00103,0.997,0.000494,nan,0.52,0.0,0.48,1.0,0.52,0.492,0.508,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
7234,2669440,13800000,1534649517000,0.00397,0.00271,0.00103,0.997,0.000495,nan,0.521,0.0,0.479,1.0,0.521,0.493,0.507,LinUCB_Disjoint,6,0.001,0.0,0.2,0.2
